,YEAR,SEX,AGE,INCOME,COHORT,RACE,EDUC,REALINC,WTSSALL
56601,2012,2,55,11,1957,2,12,11637.5,1.64759251980271
56602,2012,1,39,2,1973,2,11,22050,.823796259901357
56603,2012,2,53,98,1959,2,14,0,1.23569438985203
56604,2012,1,67,9,1945,1,12,6737.5,1.74797524200031
56605,2012,2,37,98,1975,2,11,0,1.64759251980271
56606,2012,2,20,12,1992,1,13,155139.9731,2.62196286300046
56607,2012,1,23,12,1989,1,17,155139.9731,1.64759251980271
56608,2012,2,64,13,1948,1,14,0,.823796259901357
56609,2012,2,56,13,1956,1,12,0,1.74797524200031
56610,2012,1,59,9,1953,1,8,5512.5,.411898129950678
56611,2012,1,26,9,1986,1,8,5512.5,.823796259901357
56612,2012,2,81,10,1931,1,12,7962.5,.411898129950678
56613,2012,1,67,12,1945,1,12,15925,.411898129950678
56614,2012,2,53,12,1959,1,15,13475,.873987621000153
56615,2012,2,39,12,1973,1,13,40425,.823796259901357
56616,2012,1,38,12,1974,3,12,26950,.823796259901357
56617,2012,2,89,9,1923,1,13,6737.5,.411898129950678
56618,2012,2,53,3,1959,1,10,1715,.823796259901357
56619,2012,2,60,4,1952,3,1,2205,.411898129950678
56620,2012,2,22,12,1990,1,14,40425,.823796259901357
56621,2012,1,49,9,1963,2,12,5512.5,1.23569438985203
56622,2012,2,59,13,1953,1,15,0,1.74797524200031
56623,2012,2,33,12,1979,1,12,40425,.411898129950678
56624,2012,1,33,12,1979,3,15,26950,2.62196286300046
56625,2012,2,77,98,1935,1,3,0,.411898129950678
56626,2012,2,34,10,1978,3,11,9187.5,.873987621000153
56627,2012,2,55,98,1957,1,8,0,1.23569438985203
56628,2012,2,29,12,1983,1,13,26950,.823796259901357
56629,2012,1,51,12,1961,2,17,13475,.823796259901357
56630,2012,2,26,2,1986,3,13,980,.873987621000153
56631,2012,2,79,98,1933,1,2,0,.411898129950678
56632,2012,2,20,98,1992,1,13,0,2.62196286300046
56633,2012,1,24,12,1988,1,14,22050,1.74797524200031
56634,2012,2,22,9,1990,1,12,5512.5,.823796259901357
56635,2012,1,26,12,1986,1,13,18375,3.49595048400061
56636,2012,1,45,12,1967,1,12,40425,.823796259901357
56637,2012,1,44,10,1968,1,15,7962.5,.411898129950678
56638,2012,1,55,12,1957,1,16,155139.9731,1.74797524200031
56639,2012,2,65,12,1947,1,16,18375,.823796259901357
56640,2012,2,58,12,1954,1,18,155139.9731,.823796259901357
56641,2012,2,20,1,1992,1,14,245,.823796259901357
56642,2012,1,37,6,1975,2,14,3185,.411898129950678
56643,2012,2,32,12,1980,2,14,13475,.823796259901357
56644,2012,1,58,12,1954,1,18,49000,.823796259901357
56645,2012,2,43,11,1969,3,12,10412.5,.411898129950678
56646,2012,1,57,12,1955,1,18,18375,.823796259901357
56647,2012,2,74,12,1938,1,16,22050,.823796259901357
56648,2012,1,67,12,1945,3,18,58800,.823796259901357
56649,2012,1,27,12,1985,1,19,33075,1.74797524200031
56650,2012,2,55,9,1957,1,14,5512.5,.411898129950678
56651,2012,1,45,12,1967,3,12,40425,.823796259901357
56652,2012,2,42,12,1970,3,14,18375,.823796259901357
56653,2012,2,21,9,1991,3,14,5512.5,.823796259901357
56654,2012,1,28,12,1984,1,14,49000,.823796259901357
56655,2012,1,47,12,1965,1,19,22050,.411898129950678
56656,2012,2,25,11,1987,1,14,11637.5,.823796259901357
56657,2012,1,71,12,1941,1,18,18375,.411898129950678
56658,2012,2,46,12,1966,3,14,33075,.823796259901357
56659,2012,2,26,11,1986,1,13,11637.5,1.23569438985203
56660,2012,1,71,12,1941,1,18,22050,.823796259901357
56661,2012,2,65,12,1947,1,13,49000,.823796259901357
56662,2012,1,35,12,1977,3,14,22050,.873987621000153
56663,2012,1,62,98,1950,1,12,0,.411898129950678
56664,2012,2,88,7,1924,1,13,3675,.411898129950678
56665,2012,1,37,12,1975,1,17,155139.9731,1.23569438985203
56666,2012,2,46,12,1966,1,17,155139.9731,1.74797524200031
56667,2012,2,55,12,1957,1,20,49000,2.62196286300046
56668,2012,2,48,12,1964,1,20,155139.9731,.873987621000153
56669,2012,2,36,11,1976,1,14,11637.5,.411898129950678
56670,2012,1,25,12,1987,1,12,33075,.823796259901357
56671,2012,1,37,12,1975,3,18,49000,.823796259901357
56672,2012,2,59,12,1953,1,8,40425,1.74797524200031
56673,2012,2,61,12,1951,1,20,18375,2.05949064975339
56674,2012,1,61,9,1951,1,14,6737.5,.411898129950678
56675,2012,2,25,12,1987,1,15,13475,2.05949064975339
56676,2012,1,63,11,1949,1,18,11637.5,.411898129950678
56677,2012,2,54,10,1958,1,12,9187.5,.873987621000153
56678,2012,1,39,11,1973,1,9,11637.5,.823796259901357
56679,2012,2,69,9,1943,1,12,6737.5,1.74797524200031
56680,2012,2,28,11,1984,1,12,10412.5,.823796259901357
56681,2012,2,29,12,1983,1,12,18375,.823796259901357
56682,2012,2,85,12,1927,1,12,33075,1.23569438985203
56683,2012,2,31,11,1981,3,11,10412.5,.823796259901357
56684,2012,2,34,12,1978,1,19,13475,.411898129950678
56685,2012,2,37,9,1975,1,6,6737.5,.823796259901357
56686,2012,2,46,13,1966,3,2,0,1.23569438985203
56687,2012,2,30,10,1982,3,16,7962.5,2.62196286300046
56688,2012,2,75,10,1937,1,12,7962.5,.873987621000153
56689,2012,1,55,12,1957,3,5,18375,1.74797524200031
56690,2012,1,48,12,1964,1,19,33075,1.74797524200031
56691,2012,1,82,9,1930,1,14,6737.5,.411898129950678
56692,2012,1,53,3,1959,1,11,1715,1.64759251980271
56693,2012,2,32,98,1980,1,6,0,.823796259901357
56694,2012,2,32,12,1980,3,13,26950,1.23569438985203
56695,2012,2,31,11,1981,1,12,10412.5,.823796259901357
56696,2012,2,25,12,1987,3,13,26950,.873987621000153
56697,2012,2,44,8,1968,3,11,4410,1.23569438985203
56698,2012,1,54,11,1958,1,7,11637.5,.873987621000153
56699,2012,2,30,10,1982,1,15,7962.5,1.74797524200031
56700,2012,1,76,9,1936,1,12,6737.5,.823796259901357
56701,2012,1,48,2,1964,3,16,980,.873987621000153
56702,2012,1,33,10,1979,1,6,10412.5,2.05949064975339
56703,2012,1,26,10,1986,1,15,9187.5,.823796259901357
56704,2012,1,26,7,1986,3,12,6737.5,.823796259901357
56705,2012,2,18,9,1994,1,11,6737.5,.823796259901357
56706,2012,1,61,6,1951,1,12,3185,.823796259901357
56707,2012,1,57,8,1955,1,11,4410,.411898129950678
56708,2012,2,36,12,1976,1,18,49000,.823796259901357
56709,2012,1,33,12,1979,1,11,26950,.823796259901357
56710,2012,2,50,12,1962,3,4,22050,1.64759251980271
56711,2012,2,65,9,1947,1,14,5512.5,.411898129950678
56712,2012,2,50,10,1962,1,11,7962.5,1.23569438985203
56713,2012,2,48,12,1964,1,3,49000,1.23569438985203
56714,2012,1,80,12,1932,3,12,15925,.823796259901357
56715,2012,2,80,10,1932,1,12,7962.5,.823796259901357
56716,2012,2,70,12,1942,1,12,18375,.823796259901357
56717,2012,2,76,9,1936,1,12,6737.5,.411898129950678
56718,2012,2,69,12,1943,1,14,18375,.823796259901357
56719,2012,1,47,12,1965,1,16,49000,1.74797524200031
56720,2012,1,68,12,1944,1,14,33075,.823796259901357
56721,2012,2,79,12,1933,1,12,22050,.411898129950678
56722,2012,2,67,7,1945,1,16,3675,.411898129950678
56723,2012,2,62,11,1950,1,14,10412.5,.411898129950678
56724,2012,2,58,9,1954,1,12,5512.5,.823796259901357
56725,2012,2,19,12,1993,1,13,49000,1.64759251980271
56726,2012,1,35,12,1977,1,17,22050,.823796259901357
56727,2012,2,36,4,1976,1,12,2205,1.23569438985203
56728,2012,1,86,13,1926,1,12,0,.823796259901357
56729,2012,2,63,12,1949,1,14,155139.9731,.823796259901357
56730,2012,1,22,8,1990,1,14,4410,.411898129950678
56731,2012,2,23,13,1989,1,15,0,.823796259901357
56732,2012,2,19,1,1993,1,13,245,.411898129950678
56733,2012,2,51,12,1961,1,18,40425,3.49595048400061
56734,2012,1,82,9,1930,1,8,5512.5,.823796259901357
56735,2012,1,27,12,1985,1,15,15925,.823796259901357
56736,2012,1,68,12,1944,1,12,15925,.823796259901357
56737,2012,2,23,12,1989,1,14,26950,2.62196286300046
56738,2012,1,38,12,1974,1,13,15925,.823796259901357
56739,2012,2,65,12,1947,1,20,49000,.823796259901357
56740,2012,1,72,12,1940,1,12,18375,.823796259901357
56741,2012,1,80,9,1932,1,9,6737.5,.411898129950678
56742,2012,2,34,12,1978,1,12,18375,1.74797524200031
56743,2012,1,56,10,1956,2,13,9187.5,1.23569438985203
56744,2012,2,57,12,1955,3,12,40425,.823796259901357
56745,2012,1,61,13,1951,1,16,0,.411898129950678
56746,2012,1,53,98,1959,3,10,0,.823796259901357
56747,2012,1,79,12,1933,1,12,13475,.823796259901357
56748,2012,2,46,9,1966,1,8,6737.5,.411898129950678
56749,2012,2,45,13,1967,1,15,0,1.74797524200031
56750,2012,2,50,7,1962,1,8,3675,.411898129950678
56751,2012,1,63,9,1949,1,12,5512.5,.411898129950678
56752,2012,2,38,10,1974,1,13,7962.5,.411898129950678
56753,2012,2,51,98,1961,2,14,0,.411898129950678
56754,2012,2,62,12,1950,1,17,22050,.411898129950678
56755,2012,1,47,9,1965,1,12,5512.5,.823796259901357
56756,2012,2,29,12,1983,1,11,13475,.823796259901357
56757,2012,2,37,12,1975,1,14,26950,.823796259901357
56758,2012,1,39,12,1973,1,14,33075,.823796259901357
56759,2012,2,46,12,1966,1,20,40425,.411898129950678
56760,2012,1,55,12,1957,1,14,15925,.411898129950678
56761,2012,1,27,8,1985,1,12,4410,.823796259901357
56762,2012,2,45,8,1967,1,10,4410,.823796259901357
56763,2012,2,71,12,1941,1,12,49000,1.23569438985203
56764,2012,2,74,8,1938,1,8,4410,.411898129950678
56765,2012,2,18,12,1994,1,11,68600,2.47138877970407
56766,2012,2,67,9,1945,1,13,6737.5,.411898129950678
56767,2012,1,49,12,1963,1,14,58800,.823796259901357
56768,2012,1,74,98,1938,1,12,0,.411898129950678
56769,2012,1,67,12,1945,1,2,26950,1.23569438985203
56770,2012,2,35,10,1977,1,7,9187.5,.823796259901357
56771,2012,1,36,12,1976,1,12,15925,.411898129950678
56772,2012,2,58,12,1954,1,12,18375,2.62196286300046
56773,2012,2,21,12,1991,1,13,40425,2.05949064975339
56774,2012,1,21,10,1991,1,11,7962.5,1.64759251980271
56775,2012,2,43,98,1969,1,17,0,1.64759251980271
56776,2012,1,41,12,1971,1,4,22050,1.23569438985203
56777,2012,1,44,12,1968,1,1,18375,1.64759251980271
56778,2012,2,51,6,1961,1,12,3185,.411898129950678
56779,2012,1,22,98,1990,1,12,0,1.64759251980271
56780,2012,2,30,12,1982,1,12,13475,.411898129950678
56781,2012,1,18,5,1994,1,11,2695,.823796259901357
56782,2012,2,73,98,1939,3,8,0,.823796259901357
56783,2012,2,38,12,1974,1,12,13475,1.74797524200031
56784,2012,1,87,1,1925,1,12,245,.823796259901357
56785,2012,2,39,9,1973,2,13,6737.5,.411898129950678
56786,2012,2,74,2,1938,3,12,980,.873987621000153
56787,2012,2,31,12,1981,1,14,18375,.823796259901357
56788,2012,1,37,12,1975,1,15,26950,1.74797524200031
56789,2012,2,31,12,1981,1,14,26950,1.74797524200031
56790,2012,1,24,12,1988,1,13,13475,.823796259901357
56791,2012,1,32,12,1980,1,19,33075,.823796259901357
56792,2012,1,50,12,1962,1,18,155139.9731,.823796259901357
56793,2012,2,20,98,1992,1,11,0,1.23569438985203
56794,2012,2,71,8,1941,1,14,4410,.411898129950678
56795,2012,2,88,12,1924,1,16,33075,.823796259901357
56796,2012,2,24,11,1988,1,14,10412.5,.823796259901357
56797,2012,2,56,2,1956,3,14,980,1.74797524200031
56798,2012,1,56,12,1956,1,18,155139.9731,.823796259901357
56799,2012,2,49,11,1963,1,16,11637.5,.823796259901357
56800,2012,1,48,13,1964,1,14,0,.873987621000153
56801,2012,1,59,12,1953,1,12,33075,.823796259901357
56802,2012,2,82,13,1930,1,9,0,.873987621000153
56803,2012,2,65,12,1947,1,14,18375,.823796259901357
56804,2012,2,79,12,1933,3,14,13475,.823796259901357
56805,2012,1,49,12,1963,1,12,68600,.823796259901357
56806,2012,2,36,12,1976,1,12,49000,1.74797524200031
56807,2012,1,55,12,1957,2,20,155139.9731,.823796259901357
56808,2012,1,59,9,1953,1,12,5512.5,.823796259901357
56809,2012,2,52,12,1960,1,18,15925,.823796259901357
56810,2012,2,74,12,1938,1,20,26950,.411898129950678
56811,2012,1,33,12,1979,1,16,40425,.823796259901357
56812,2012,1,44,12,1968,1,16,58800,.823796259901357
56813,2012,2,48,12,1964,1,16,58800,.823796259901357
56814,2012,2,32,12,1980,1,14,40425,1.74797524200031
56815,2012,2,39,12,1973,1,20,40425,.823796259901357
56816,2012,2,39,12,1973,2,16,58800,.823796259901357
56817,2012,2,54,12,1958,1,19,58800,1.23569438985203
56818,2012,2,71,12,1941,1,17,58800,.823796259901357
56819,2012,2,35,12,1977,2,13,40425,2.62196286300046
56820,2012,1,38,12,1974,3,12,40425,.823796259901357
56821,2012,2,52,9,1960,1,13,6737.5,.411898129950678
56822,2012,2,73,12,1939,1,12,22050,1.23569438985203
56823,2012,2,75,12,1937,1,13,13475,.411898129950678
56824,2012,2,89,9,1923,3,12,6737.5,.411898129950678
56825,2012,1,46,12,1966,1,13,33075,.411898129950678
56826,2012,2,37,98,1975,1,13,0,1.23569438985203
56827,2012,2,84,10,1928,1,12,7962.5,.411898129950678
56828,2012,2,55,98,1957,1,8,0,.823796259901357
56829,2012,1,73,12,1939,1,12,15925,.823796259901357
56830,2012,1,41,12,1971,1,12,22050,.823796259901357
56831,2012,2,51,9,1961,1,12,5512.5,.411898129950678
56832,2012,1,65,11,1947,1,12,11637.5,.411898129950678
56833,2012,1,58,9,1954,1,12,5512.5,1.74797524200031
56834,2012,2,71,11,1941,1,10,11637.5,.411898129950678
56835,2012,2,32,12,1980,1,14,13475,.411898129950678
56836,2012,2,43,12,1969,2,14,22050,2.62196286300046
56837,2012,2,28,1,1984,1,8,245,.823796259901357
56838,2012,2,46,10,1966,1,11,7962.5,.873987621000153
56839,2012,2,49,98,1963,1,4,0,.823796259901357
56840,2012,2,75,12,1937,1,12,26950,.823796259901357
56841,2012,2,54,11,1958,2,13,11637.5,.411898129950678
56842,2012,2,52,2,1960,2,10,980,1.74797524200031
56843,2012,1,21,12,1991,1,14,18375,1.23569438985203
56844,2012,1,32,10,1980,3,17,9187.5,.411898129950678
56845,2012,2,36,12,1976,1,14,18375,.411898129950678
56846,2012,2,80,11,1932,1,12,10412.5,.823796259901357
56847,2012,2,54,12,1958,1,14,40425,3.49595048400061
56848,2012,1,63,8,1949,1,11,4410,.411898129950678
56849,2012,1,53,11,1959,1,12,11637.5,.873987621000153
56850,2012,2,62,9,1950,1,9,5512.5,.411898129950678
56851,2012,2,61,12,1951,1,6,18375,.823796259901357
56852,2012,2,75,12,1937,1,12,15925,.823796259901357
56853,2012,1,65,13,1947,1,14,0,.823796259901357
56854,2012,2,70,12,1942,1,13,49000,1.74797524200031
56855,2012,1,78,6,1934,1,10,3185,.411898129950678
56856,2012,2,35,12,1977,1,12,58800,.823796259901357
56857,2012,1,70,12,1942,1,15,40425,.823796259901357
56858,2012,2,32,12,1980,1,13,26950,.823796259901357
56859,2012,1,78,98,1934,1,12,0,.823796259901357
56860,2012,2,86,11,1926,1,12,10412.5,.411898129950678
56861,2012,1,59,12,1953,1,12,40425,.823796259901357
56862,2012,1,27,13,1985,1,11,0,.823796259901357
56863,2012,1,60,12,1952,1,12,155139.9731,1.74797524200031
56864,2012,2,23,5,1989,1,12,2695,.823796259901357
56865,2012,1,61,12,1951,1,12,15925,.823796259901357
56866,2012,1,65,8,1947,1,12,4410,.411898129950678
56867,2012,1,51,12,1961,1,12,40425,.823796259901357
56868,2012,1,38,12,1974,1,14,33075,.411898129950678
56869,2012,1,39,12,1973,1,16,33075,.411898129950678
56870,2012,2,25,9,1987,1,12,5512.5,.411898129950678
56871,2012,1,33,12,1979,1,12,18375,.823796259901357
56872,2012,1,30,12,1982,1,16,13475,2.62196286300046
56873,2012,1,30,12,1982,3,12,33075,1.64759251980271
56874,2012,1,36,12,1976,1,16,18375,1.74797524200031
56875,2012,1,35,10,1977,1,12,7962.5,.411898129950678
56876,2012,2,23,9,1989,3,12,5512.5,.411898129950678
56877,2012,1,27,12,1985,1,17,40425,.873987621000153
56878,2012,1,75,12,1937,1,8,13475,.411898129950678
56879,2012,2,31,12,1981,1,16,13475,.411898129950678
56880,2012,2,41,12,1971,2,16,13475,.823796259901357
56881,2012,1,71,12,1941,1,12,33075,2.05949064975339
56882,2012,2,80,13,1932,1,9,0,.411898129950678
56883,2012,2,33,12,1979,1,14,15925,1.74797524200031
56884,2012,1,37,12,1975,1,13,22050,.411898129950678
56885,2012,1,44,12,1968,1,16,40425,.823796259901357
56886,2012,2,33,9,1979,1,16,5512.5,.823796259901357
56887,2012,2,45,12,1967,3,12,22050,.823796259901357
56888,2012,2,25,12,1987,1,12,33075,1.23569438985203
56889,2012,2,26,12,1986,1,17,18375,.411898129950678
56890,2012,1,36,12,1976,1,13,22050,2.05949064975339
56891,2012,1,86,12,1926,1,8,33075,.823796259901357
56892,2012,2,72,12,1940,1,12,13475,.823796259901357
56893,2012,2,36,10,1976,3,14,9187.5,.411898129950678
56894,2012,1,64,8,1948,1,8,4410,.411898129950678
56895,2012,2,49,12,1963,3,13,33075,1.23569438985203
56896,2012,2,87,9,1925,1,12,5512.5,.411898129950678
56897,2012,2,52,98,1960,3,4,0,.823796259901357
56898,2012,2,24,3,1988,3,13,1715,.411898129950678
56899,2012,1,61,13,1951,1,12,0,.411898129950678
56900,2012,2,32,12,1980,3,13,18375,.823796259901357
56901,2012,1,42,12,1970,1,12,49000,1.74797524200031
56902,2012,2,89,9,1923,1,8,5512.5,.411898129950678
56903,2012,2,59,12,1953,1,12,58800,.873987621000153
56904,2012,1,73,12,1939,1,8,22050,.823796259901357
56905,2012,2,70,98,1942,1,12,0,.823796259901357
56906,2012,1,48,12,1964,1,12,33075,.823796259901357
56907,2012,2,21,9,1991,1,11,6737.5,.823796259901357
56908,2012,2,26,11,1986,1,12,11637.5,.823796259901357
56909,2012,2,74,10,1938,1,12,9187.5,.411898129950678
56910,2012,1,68,9,1944,1,12,5512.5,.411898129950678
56911,2012,2,69,12,1943,1,16,15925,.411898129950678
56912,2012,2,59,12,1953,1,12,13475,.823796259901357
56913,2012,1,56,12,1956,1,12,40425,.823796259901357
56914,2012,1,60,12,1952,1,17,40425,.823796259901357
56915,2012,2,54,12,1958,1,12,22050,.823796259901357
56916,2012,2,34,10,1978,1,12,7962.5,.873987621000153
56917,2012,2,35,12,1977,1,12,26950,.823796259901357
56918,2012,2,61,12,1951,1,16,33075,.411898129950678
56919,2012,1,79,12,1933,1,19,33075,.823796259901357
56920,2012,2,78,12,1934,1,12,13475,1.74797524200031
56921,2012,2,33,12,1979,1,14,33075,.823796259901357
56922,2012,1,39,10,1973,1,12,7962.5,1.74797524200031
56923,2012,1,36,9,1976,1,14,5512.5,.411898129950678
56924,2012,2,32,10,1980,1,15,9187.5,.411898129950678
56925,2012,2,74,12,1938,1,12,18375,.411898129950678
56926,2012,2,61,12,1951,1,11,18375,.411898129950678
56927,2012,1,29,12,1983,1,18,26950,.411898129950678
56928,2012,1,32,12,1980,1,17,58800,.823796259901357
56929,2012,2,32,11,1980,1,11,11637.5,.411898129950678
56930,2012,2,29,12,1983,1,12,40425,.823796259901357
56931,2012,2,46,12,1966,1,20,33075,1.74797524200031
56932,2012,2,28,11,1984,1,13,10412.5,1.23569438985203
56933,2012,1,47,12,1965,1,17,40425,1.23569438985203
56934,2012,1,26,12,1986,1,13,15925,1.74797524200031
56935,2012,2,79,12,1933,1,12,15925,.823796259901357
56936,2012,2,39,12,1973,1,16,22050,.823796259901357
56937,2012,2,79,12,1933,1,12,13475,.823796259901357
56938,2012,2,57,12,1955,1,15,155139.9731,1.23569438985203
56939,2012,1,49,7,1963,1,12,3675,.411898129950678
56940,2012,2,82,11,1930,1,16,10412.5,.823796259901357
56941,2012,1,55,13,1957,1,12,0,1.64759251980271
56942,2012,1,51,12,1961,1,12,26950,.411898129950678
56943,2012,1,73,11,1939,1,12,11637.5,1.74797524200031
56944,2012,1,78,11,1934,1,16,10412.5,.823796259901357
56945,2012,2,60,13,1952,1,20,0,.873987621000153
56946,2012,1,62,13,1950,1,14,0,1.74797524200031
56947,2012,2,65,13,1947,1,14,0,.823796259901357
56948,2012,2,44,11,1968,1,10,10412.5,.823796259901357
56949,2012,2,20,2,1992,2,11,980,.823796259901357
56950,2012,2,62,12,1950,1,11,13475,.823796259901357
56951,2012,1,55,11,1957,1,17,10412.5,1.74797524200031
56952,2012,1,71,12,1941,1,18,26950,.823796259901357
56953,2012,1,71,13,1941,1,12,0,.823796259901357
56954,2012,2,33,12,1979,1,16,26950,.411898129950678
56955,2012,2,56,11,1956,1,10,11637.5,.823796259901357
56956,2012,2,44,12,1968,1,14,58800,.823796259901357
56957,2012,2,51,11,1961,1,14,10412.5,.411898129950678
56958,2012,1,64,9,1948,1,7,6737.5,.823796259901357
56959,2012,1,76,12,1936,1,12,68600,1.64759251980271
56960,2012,1,54,13,1958,1,12,0,.873987621000153
56961,2012,2,56,12,1956,1,14,68600,.823796259901357
56962,2012,1,89,98,1923,1,12,0,1.74797524200031
56963,2012,2,36,12,1976,1,12,49000,.823796259901357
56964,2012,2,87,12,1925,1,18,26950,.823796259901357
56965,2012,2,44,10,1968,1,12,9187.5,1.74797524200031
56966,2012,1,26,12,1986,1,12,58800,.823796259901357
56967,2012,2,25,12,1987,1,16,22050,1.74797524200031
56968,2012,2,60,11,1952,3,4,11637.5,.823796259901357
56969,2012,2,47,98,1965,2,13,0,2.62196286300046
56970,2012,2,74,8,1938,1,4,4410,.411898129950678
56971,2012,2,28,12,1984,2,19,13475,.823796259901357
56972,2012,2,54,9,1958,2,10,5512.5,.411898129950678
56973,2012,2,66,12,1946,2,16,49000,.873987621000153
56974,2012,1,66,7,1946,2,6,3675,.823796259901357
56975,2012,2,31,2,1981,1,12,980,.873987621000153
56976,2012,1,44,12,1968,2,11,13475,1.23569438985203
56977,2012,1,45,12,1967,1,12,13475,.823796259901357
56978,2012,1,51,10,1961,1,12,7962.5,.823796259901357
56979,2012,1,61,11,1951,2,12,10412.5,.411898129950678
56980,2012,1,23,12,1989,2,13,13475,.873987621000153
56981,2012,1,33,11,1979,1,14,11637.5,1.74797524200031
56982,2012,1,77,98,1935,1,3,0,1.74797524200031
56983,2012,1,28,11,1984,1,15,10412.5,.411898129950678
56984,2012,2,55,10,1957,2,12,7962.5,.823796259901357
56985,2012,1,56,12,1956,1,12,26950,1.74797524200031
56986,2012,1,29,11,1983,3,6,11637.5,1.23569438985203
56987,2012,2,19,12,1993,1,12,49000,1.23569438985203
56988,2012,2,61,12,1951,1,12,13475,.411898129950678
56989,2012,1,31,3,1981,3,4,1715,.823796259901357
56990,2012,2,25,9,1987,3,8,5512.5,.411898129950678
56991,2012,1,68,12,1944,1,10,22050,.823796259901357
56992,2012,2,62,9,1950,2,14,6737.5,.823796259901357
56993,2012,1,56,98,1956,1,16,0,.823796259901357
56994,2012,2,52,3,1960,2,13,1715,.411898129950678
56995,2012,2,39,10,1973,2,12,9187.5,.411898129950678
56996,2012,2,57,11,1955,2,9,10412.5,.823796259901357
56997,2012,2,65,9,1947,2,12,5512.5,.411898129950678
56998,2012,2,24,10,1988,1,14,9187.5,.411898129950678
56999,2012,2,43,7,1969,2,11,3675,1.23569438985203
57000,2012,1,23,13,1989,1,12,0,1.23569438985203
57001,2012,2,57,12,1955,2,9,13475,1.23569438985203
57002,2012,2,39,2,1973,2,11,980,.823796259901357
57003,2012,2,21,4,1991,2,11,2205,.823796259901357
57004,2012,2,67,10,1945,1,3,9187.5,.823796259901357
57005,2012,2,66,9,1946,1,12,6737.5,.411898129950678
57006,2012,2,23,98,1989,1,12,0,1.23569438985203
57007,2012,2,41,12,1971,2,12,15925,.411898129950678
57008,2012,2,48,12,1964,1,12,49000,.823796259901357
57009,2012,2,41,13,1971,1,16,0,.823796259901357
57010,2012,1,61,9,1951,2,11,5512.5,.823796259901357
57011,2012,2,56,11,1956,1,12,10412.5,.823796259901357
57012,2012,2,34,9,1978,2,14,6737.5,.411898129950678
57013,2012,1,56,12,1956,1,12,33075,.823796259901357
57014,2012,1,47,12,1965,1,12,40425,.823796259901357
57015,2012,2,44,11,1968,1,11,11637.5,.411898129950678
57016,2012,1,30,11,1982,1,13,10412.5,.411898129950678
57017,2012,1,73,4,1939,1,11,2205,.823796259901357
57018,2012,2,81,98,1931,1,7,0,.411898129950678
57019,2012,2,70,12,1942,1,17,33075,.411898129950678
57020,2012,1,33,12,1979,1,12,33075,.411898129950678
57021,2012,2,21,12,1991,1,14,58800,.823796259901357
57022,2012,1,39,12,1973,1,12,26950,.823796259901357
57023,2012,1,65,12,1947,1,16,15925,.411898129950678
57024,2012,1,34,12,1978,1,17,49000,.823796259901357
57025,2012,2,73,12,1939,1,10,15925,.823796259901357
57026,2012,2,32,12,1980,1,16,40425,1.74797524200031
57027,2012,2,44,9,1968,1,15,5512.5,.411898129950678
57028,2012,1,66,9,1946,1,14,5512.5,.411898129950678
57029,2012,2,30,2,1982,2,12,980,.411898129950678
57030,2012,2,31,3,1981,1,12,1715,.873987621000153
57031,2012,1,21,10,1991,2,11,7962.5,.823796259901357
57032,2012,1,50,12,1962,1,12,40425,.411898129950678
57033,2012,2,49,12,1963,2,12,15925,.411898129950678
57034,2012,1,71,11,1941,1,11,10412.5,1.74797524200031
57035,2012,1,53,98,1959,1,12,0,.823796259901357
57036,2012,2,58,12,1954,1,16,40425,.823796259901357
57037,2012,1,40,10,1972,1,20,9187.5,.411898129950678
57038,2012,2,45,12,1967,1,16,33075,.823796259901357
57039,2012,2,62,12,1950,1,14,22050,.411898129950678
57040,2012,2,28,12,1984,1,16,18375,1.74797524200031
57041,2012,1,74,98,1938,1,14,0,.411898129950678
57042,2012,1,60,12,1952,1,12,33075,.823796259901357
57043,2012,1,42,12,1970,1,16,22050,.411898129950678
57044,2012,2,36,12,1976,1,20,155139.9731,.823796259901357
57045,2012,2,50,12,1962,1,19,40425,1.23569438985203
57046,2012,1,63,12,1949,1,16,33075,.823796259901357
57047,2012,2,20,12,1992,1,14,155139.9731,2.62196286300046
57048,2012,1,71,12,1941,1,12,18375,.823796259901357
57049,2012,1,50,8,1962,3,14,4410,.823796259901357
57050,2012,2,23,5,1989,1,14,2695,.411898129950678
57051,2012,2,65,12,1947,1,19,40425,.823796259901357
57052,2012,1,60,9,1952,1,8,6737.5,.411898129950678
57053,2012,2,69,10,1943,1,9,9187.5,.823796259901357
57054,2012,1,78,98,1934,1,9,0,.411898129950678
57055,2012,2,25,1,1987,3,11,245,1.58622045654569
57056,2012,2,61,10,1951,3,16,9187.5,1.18966534240927
57057,2012,2,53,1,1959,3,13,245,.396555114136423
57058,2012,1,48,12,1964,1,13,49000,1.18966534240927
57059,2012,2,37,10,1975,3,12,9187.5,.793110228272845
57060,2012,1,22,1,1990,3,12,245,1.58622045654569
57061,2014,1,53,12,1961,1,16,39022.5,.448001692828344
57062,2014,2,26,12,1988,1,16,134817.4399,.690295366453534
57063,2014,1,59,12,1955,1,13,21285,.448001692828344
57064,2014,2,56,12,1958,1,16,134817.4399,1.34400507848503
57065,2014,2,74,13,1940,1,17,0,1.38059073290707
57066,2014,2,56,12,1958,1,17,134817.4399,5.37602031394013
57067,2014,1,63,13,1951,1,12,0,.896003385656687
57068,2014,1,34,12,1980,1,17,39022.5,1.34400507848503
